Home Ownership,Annual Income,Years in current job,Tax Liens,Number of Open Accounts,Years of Credit History,Maximum Open Credit,Number of Credit Problems,Months since last delinquent,Bankruptcies,Purpose,Term,Current Loan Amount,Current Credit Balance,Monthly Debt,Credit Score,Credit Default,monthly_debt_to_annual_income,part_of_loan_to_pay,months_to_pay,was_bankrupt,was_problems,is_tax_liens,was_delinquent_in_last_month
Rent,-0.6689045595703467,5 years,-0.1031789807490464,0.1748283522297267,-0.3692148094568938,-0.04443942973891104,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.11911177269567301,-0.8183272623107452,-0.22752747526400557,0.0,-0.5227273268534885,0.5727389813265552,0.6724837309020921,0,0,0,1
Rent,-0.2078559536972237,3 years,-0.1031789807490464,1.6050006855335552,-0.7920476408156161,-0.40120012026023855,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36768228331337494,-0.5952763505400643,-0.5214813996756309,-0.23908375998689765,1.0,-0.5560144586741725,0.2791915262904136,-0.6115754875843635,0,0,0,1
Rent,-0.2027334643907894,1 year,-0.1031789807490464,-0.8467233144158651,-1.31354146615804,-0.26204910549148075,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36771046449030176,-0.31759901428457166,-0.893299437754181,-0.23772419707832212,0.0,-1.0616693062108178,-0.019054168987854683,0.36136401898034975,0,0,0,1
Rent,-0.43936298839521143,8 years,-0.1031789807490464,-0.029481981099391662,-0.030948544369915655,-0.4500188426501659,5.503689703873919,1.5563840916594196,8.257637596565521,debt consolidation,Short Term,-0.36977043978907315,-0.5586395538695998,-0.6721864603471596,-0.23908375998689765,1.0,-0.5449445236252652,0.034568645106718345,-0.4627953988291811,1,1,0,0
Rent,-0.2027334643907894,10+ years,-0.1031789807490464,-1.0510336477449835,2.604709437766119,-0.4138461997943382,-0.3264900671789613,2.3956409049373435,-0.3273751528441557,debt consolidation,Long Term,-0.3696659632307104,-0.692557285798596,-0.11712188747563472,-0.23772419707832212,0.0,-0.015914747243245063,0.2738821728549805,-0.8546167047025747,0,0,0,0
Home Mortgage,-0.27581185499984856,< 1 year,-0.1031789807490464,-0.8467233144158651,-1.31354146615804,-0.5967619191287497,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,take a trip,Short Term,-0.36913670698110945,-0.744212893526518,-0.2026594765948647,-0.2560782963440919,1.0,-0.039125796118847166,0.3881403966271024,-0.9057477140583321,0,0,0,1
Home Mortgage,-0.4192661238740447,6 years,-0.1031789807490464,-1.0510336477449835,-0.2564593877612344,-0.02124391561964626,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36974294595792506,0.008434342421068384,-0.1434931600104171,-0.22820725671829337,0.0,0.26479960206122166,-0.9274396969330073,-0.010788151587202885,0,0,0,1
Rent,0.6913927445958621,3 years,-0.1031789807490464,1.400690352204437,-0.270553815473192,0.44516027075753983,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.36952643203763375,1.2157988389075103,2.619742871102099,-0.22548813090114228,0.0,1.5847463182797332,-2.7728580256820545,-0.22361860543968057,0,0,0,1
Home Mortgage,1.5691441856077486,6 years,-0.1031789807490464,0.37913868555884506,-0.15779839377753263,0.5366622703184074,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36125353824517054,1.0318752928894794,2.780928822140015,-0.23024660108115666,0.0,0.741720367457586,-0.3574071473119969,-0.3264717572150543,0,0,0,1
Home Mortgage,-0.031013373228570864,9 years,-0.1031789807490464,1.1963800188753184,-0.045042972081873266,8.691000015554938,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3546570808069627,2.00138505819702,-0.12599683496330186,-0.22616791235543005,0.0,-0.2232196010355441,-0.33045107641140276,2.3345415281862945,0,0,0,1
Home Mortgage,0.787847866979848,5 years,-0.1031789807490464,-0.4381026477576284,-0.045042972081873266,0.09343152811365517,-0.3264900671789613,1.5563840916594196,-0.3273751528441557,debt consolidation,Short Term,-0.36096760240123027,0.4129182311275944,0.07474602487678822,-0.22820725671829337,0.0,-0.6225530943131197,-0.03992544404245634,0.26654867268954224,0,0,0,0
Home Mortgage,0.2689163603587192,7 years,-0.1031789807490464,-0.029481981099391662,-0.4960646588645103,0.0391173889628363,-0.3264900671789613,0.14289893245449528,-0.3273751528441557,debt consolidation,Short Term,-0.36657359457232785,-0.017962355801129655,-0.013242740215226,4.322929579738324,1.0,-0.3674822045704561,-0.18159242578050694,-0.1293760685540378,0,0,0,0
Home Mortgage,0.06396765151327574,10+ years,-0.1031789807490464,1.400690352204437,1.928176907592164,2.0023936491982663,-0.3264900671789613,0.2754131661299569,-0.3273751528441557,debt consolidation,Long Term,-0.34998519154912183,1.1590800713912786,-0.02642837648261718,-0.23908375998689765,0.0,-0.20103430614065354,0.06356944572956826,1.1803857293781908,0,0,0,0
Home Mortgage,-0.36713220393038243,10+ years,-0.1031789807490464,0.37913868555884506,0.15227901588553028,-0.12554648434242965,-0.3264900671789613,0.010384698779033643,-0.3273751528441557,debt consolidation,Short Term,-0.37003163118498006,-0.37090441565138105,-0.4780364186407651,-0.2336455083525955,0.0,-0.3263826279561586,-0.35991197182961265,-0.27712400564791656,0,0,0,0
Rent,-0.0277457901218286,10+ years,-0.1031789807490464,-1.0510336477449835,-0.763858785391701,-0.5457803419493951,1.6169031898386654,-0.6963578808234285,2.534295763625736,other,Short Term,-0.36764241725821023,-0.5806557655333728,-0.34372887999406904,-0.27715152142701277,0.0,-0.48946384568076784,0.26589186604836584,-0.6583416721302444,1,1,0,1
Rent,-0.9364778499126776,10+ years,-0.1031789807490464,-1.0510336477449835,-0.20008167691340498,-0.6786193519245185,-0.3264900671789613,-0.07795812367127412,-0.3273751528441557,debt consolidation,Short Term,-0.3679764673066596,-0.8727261290522623,-0.7846024618576101,-0.23296572689830775,0.0,0.05413318746126851,0.5741437261062928,-1.0664935139634126,0,0,0,0
Home Mortgage,0.40922588759635137,10+ years,-0.1031789807490464,0.1748283522297267,-0.763858785391701,-0.2926601217459244,-0.3264900671789613,-0.07795812367127412,-0.3273751528441557,debt consolidation,Short Term,-0.3645198053855648,-0.04794308848022096,0.6389391151641993,-0.29074715051276817,0.0,0.1538839420028705,0.0182452616394244,-0.43201988352978005,0,0,0,0
Home Mortgage,-0.2027334643907894,10+ years,-0.1031789807490464,1.400690352204437,-0.059137399793830876,2.3590219200386087,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3634386104756658,6.096059091043844,3.1622134708720764,-0.23772419707832212,0.0,4.402378335499202,-3.6004134195255237,1.4219621325833132,0,0,0,1
Rent,-0.3572803180220843,3 years,-0.1031789807490464,-1.2553439810741018,-1.722279869804805,-0.4280151056597692,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,business loan,Short Term,-0.36261585757855885,-0.5148346882853488,-0.2610650833946551,4.030623554394583,1.0,-0.012491561377659588,0.3764817100549762,-0.5985083235754783,0,0,0,1
Home Mortgage,-0.672098437794982,9 years,-0.1031789807490464,-0.6424129810867467,0.307317720717062,-0.019169340617542656,-0.3264900671789613,0.982155745732419,-0.3273751528441557,debt consolidation,Short Term,-0.36691383073278555,-0.12138735012862112,-0.40052854391513876,-0.2316061639897322,0.0,0.29809164074859407,-0.12633195930810298,0.03547392235785666,0,0,0,0
Rent,-0.7345019046455485,5 years,-0.1031789807490464,0.37913868555884506,-0.9752752010710622,-0.2938518988747924,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3665832174132297,-0.04458661176662251,-0.5705894424407224,4.241355805223791,1.0,0.08732167429157282,-0.15912393640542452,0.35964428253232666,0,0,0,1
Rent,-0.6272121645918383,6 years,-0.1031789807490464,-1.0510336477449835,-0.4960646588645103,-0.24988856478766067,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,business loan,Short Term,2.7511385336896237,-0.8694265417744875,-1.506262477569058,-0.22412856799256672,0.0,-1.8660410740337006,0.5741375756422463,-0.9305791853465872,0,0,0,1
Rent,-0.10798583844228153,3 years,-0.1031789807490464,1.1963800188753184,0.32141214842901955,-0.06271334571488749,1.6169031898386654,0.8938129232821113,2.534295763625736,debt consolidation,Short Term,-0.3670327415525011,-0.32977335355084403,-0.17349893484967266,-0.2513198261640775,1.0,-0.20104655303105473,0.05812401826500162,-0.4017796733614891,1,1,0,0
Rent,-0.2027334643907894,1 year,-0.1031789807490464,-0.4381026477576284,-1.3276358938699975,-0.617066270213168,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,wedding,Short Term,-0.37213490926780973,-0.830684835978546,-0.881128081199666,-0.23772419707832212,1.0,-1.0452706721597094,0.3353995311020078,-0.9603342938770552,0,0,0,1
Own Home,-1.2782228199486545,1 year,-0.1031789807490464,-0.4381026477576284,2.9993534137009275,-0.03236716882241453,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,educational expenses,Short Term,2.7511385336896237,-0.1997241032578597,-1.1814393995204409,-0.23568485271545883,0.0,-0.23430091467376415,0.5728892435257618,2.0286629702475016,0,0,0,1
Rent,-0.4724073438731689,10+ years,-0.1031789807490464,-0.23379231442851003,-0.28464824318514914,0.12022444356635492,-0.3264900671789613,0.8054701008318035,-0.3273751528441557,other,Long Term,-0.3627388924729466,0.08682798498613067,-0.1401967509435693,-0.31521928286712786,0.0,0.3646741443194665,0.03792922084084886,0.08044048476949514,0,0,0,0
Home Mortgage,-0.7977898300813987,9 years,-0.1031789807490464,-0.8467233144158651,-1.384013604717827,-0.10040881490204662,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.3638070278130503,-0.24375652658540556,-0.9930369428536783,-0.2384039785326099,0.0,-0.7112736635376685,0.18252726836399888,0.8425231321914595,0,0,0,1
Rent,0.23913958798750395,10+ years,-0.1031789807490464,-0.8467233144158651,0.06771244961378611,-0.08326046621444554,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.3604775248610154,0.4209396415787365,0.10204705381504048,-0.2424826672583365,0.0,-0.22327948949031864,-0.019880585639105636,0.2526599213371089,0,0,0,1
Rent,-0.16908718570895834,3 years,-0.1031789807490464,-0.23379231442851003,1.8295159136084622,-0.15622371043736596,-0.3264900671789613,0.628784455931188,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,0.12374922883571371,-0.520298073343942,-0.2268476938097178,0.0,-0.5892466488645588,0.5722862859642317,0.565485367994263,0,0,0,0
Rent,-0.2027334643907894,1 year,-0.1031789807490464,0.9920696855462001,-0.1014206829297027,0.48369439792427277,-0.3264900671789613,2.4398123161624974,-0.3273751528441557,home improvements,Short Term,-0.3624199640316287,-0.21957851636033193,-1.04028547281183,-0.23772419707832212,0.0,-1.2597055882585813,0.21999221243052045,1.1007238623001876,0,0,0,0
Home Mortgage,1.460306643029792,10+ years,-0.1031789807490464,-0.23379231442851003,0.5751118472442526,-0.1454756463307228,-0.3264900671789613,-0.5638436471479669,-0.3273751528441557,debt consolidation,Short Term,-0.35949736978058566,0.2747906809476443,2.6893900780529343,-0.2384039785326099,0.0,0.7750335618055714,0.08502763739085954,-0.6109987189934901,0,0,0,0
Rent,-0.2027334643907894,3 years,-0.1031789807490464,0.5834490188879634,-0.9048030625112752,-0.37692317874626013,-0.3264900671789613,2.528155138612805,-0.3273751528441557,debt consolidation,Short Term,-0.3703429988227323,-0.4021936053544175,-0.3363753520757163,-0.23772419707832212,0.0,-0.31131791896946587,-0.39846308793416874,-0.41294461124040227,0,0,0,0
Rent,0.08367142332987196,3 years,-0.1031789807490464,-0.8467233144158651,0.7865282629236137,-0.32598574146056736,-0.3264900671789613,1.6005555028845735,-0.3273751528441557,buy house,Short Term,2.7511385336896237,-0.8400147034536333,-0.7225623527533465,-0.22888703817258113,0.0,-1.0086116458647765,0.574082751678245,-0.9997782893834309,0,0,0,0
Home Mortgage,1.9468325698178903,3 years,-0.1031789807490464,-0.029481981099391662,-0.2282705323373197,-0.15878382426974913,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36086999930065455,0.21397587405210614,0.6664091907212643,-0.23092638253544442,0.0,-0.7113403490083255,0.05921841159437763,-0.2409102321824426,0,0,0,1
Rent,-0.2509241731417289,3 years,-0.1031789807490464,0.5834490188879634,-0.5242535142884253,-0.0737483191303322,-0.3264900671789613,1.2471842130833424,-0.3273751528441557,debt consolidation,Long Term,2.7511385336896237,-0.22566568599346812,-0.511000509309243,-0.23568485271545883,0.0,-0.5006163742902384,0.5729375988982657,-0.0162790669714503,0,0,0,0
Home Mortgage,-0.2027334643907894,2 years,-0.1031789807490464,-0.4381026477576284,-0.6370089359840844,-0.4179512099048836,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.36842667879170976,-0.39229484352109323,-0.40509280262308184,-0.23772419707832212,0.0,-0.40390187371635,-0.016909750615708936,-0.3590422265109532,0,0,0,1
Home Mortgage,0.2651328430772281,10+ years,-0.1031789807490464,0.5834490188879634,-0.045042972081873266,-0.39427015695533923,3.560296446856292,1.9980982039109585,5.395966680095628,debt consolidation,Short Term,-0.3655466999789463,-0.29006452734589955,-0.2533734622386769,-0.2316061639897322,0.0,-0.6115234357325777,0.12846713752602754,-0.3091246554202533,1,1,0,0
Home Mortgage,-0.5465544552727791,10+ years,-0.1031789807490464,0.37913868555884506,-0.43968694801668085,-0.34832052765342747,-0.3264900671789613,2.4839837273876513,-0.3273751528441557,debt consolidation,Short Term,-0.3662106760011729,-0.7782327761490921,-0.7267039949142577,-0.23296572689830775,0.0,-0.5117151365719993,0.49496058468781606,-0.8728006026836493,0,0,0,0
Rent,-0.3814800876472056,< 1 year,-0.1031789807490464,-0.029481981099391662,-1.4544857432776142,-0.5371509927385173,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,buy house,Long Term,-0.3612975283750075,-0.5875393872680408,-0.6614520000525527,-0.31046081268711345,1.0,-0.5892469774702829,0.4341401009154062,-0.5249869917937794,0,0,0,1
Home Mortgage,0.9251846306391658,3 years,-0.1031789807490464,1.6050006855335552,-0.32693152632102146,0.3592861076385491,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.35302257254520814,0.4917100997434226,2.4208595240689483,-0.23432528980688327,0.0,1.118849972545921,0.17955847667832542,-0.4882421664971229,0,0,0,1
Home Mortgage,-0.3693187820995558,3 years,-0.1031789807490464,-0.23379231442851003,0.7724338352116565,-0.5301989594867872,-0.3264900671789613,2.0864410263612663,-0.3273751528441557,debt consolidation,Short Term,-0.3661543136473193,-0.5869136034739801,-0.3823560323927727,4.288940507023935,1.0,-0.1788742215973418,0.33656649748914774,-0.6538407156713358,0,0,0,0
Home Mortgage,0.031660344856387926,5 years,-0.1031789807490464,-0.23379231442851003,-0.8625197793754031,-0.35209448856150954,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.3661831821700248,-0.3677186072452537,-0.2728138234021383,-0.2424826672583365,0.0,-0.4561936907425552,0.15262720862884468,-0.4000482708405881,0,0,0,1
Home Mortgage,0.4034769067920078,10+ years,-0.1031789807490464,-0.4381026477576284,-0.18598724920144735,-0.30455582308777374,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Short Term,-0.35877496936716935,-0.018417471287719277,0.5637978931019508,-0.2424826672583365,0.0,0.08731903445750847,0.22829043864590579,-0.38591308729818263,0,0,0,1
Rent,-0.9816835109382849,3 years,-0.1031789807490464,0.1748283522297267,-1.7363742975167624,-0.388929229822264,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,other,Short Term,-0.36974500799526117,-0.6262810930639824,-0.5656870904951539,-0.28123021015273936,0.0,0.7860107215858285,0.15392378593711525,-0.6442108970522996,0,0,0,1
Home Mortgage,-0.2027334643907894,5 years,-0.1031789807490464,-0.6424129810867467,-1.6799965866689326,-0.2720467914058736,-0.3264900671789613,0.3195845773551108,-0.3273751528441557,debt consolidation,Short Term,-0.36746370735574757,-0.3979837871034635,0.23559388267707934,-0.23772419707832212,0.0,0.4593040020295067,0.08881745127824014,-0.6186631353213723,0,0,0,0
Rent,-1.1899489394785419,2 years,-0.1031789807490464,-0.23379231442851003,-1.2007860444623808,-0.42591846071083467,-0.3264900671789613,-0.4755008246976591,-0.3273751528441557,debt consolidation,Short Term,2.7511385336896237,-0.7476831491117638,-0.9047100845240387,-0.22752747526400557,0.0,0.5530914678736026,0.5739106447274249,-0.7391539668971813,0,0,0,0
Rent,-0.1399737572767058,< 1 year,-0.1031789807490464,-0.23379231442851003,-0.2282705323373197,-0.31095610766873166,-0.3264900671789613,1.9539267926858046,-0.3273751528441557,debt consolidation,Short Term,-0.36299733448573873,0.021006907738106675,0.5965084138422098,-0.2540389519812286,0.0,0.8304211695865217,0.06201081165096673,-0.3653705492011538,0,0,0,0
Rent,-1.074281411158673,6 years,-0.1031789807490464,-0.4381026477576284,-1.1303139059025937,-0.34739358988653013,-0.3264900671789613,0.05455611000418752,-0.3273751528441557,debt consolidation,Short Term,-0.36765272744489075,-0.4996452089204202,-0.9581288160688542,-0.2628761108869696,1.0,-0.06809052730421045,0.17965601849407759,-0.0012530583476051903,0,0,0,0
Home Mortgage,1.3621808766513814,10+ years,-0.1031789807490464,-0.029481981099391662,0.47645085326055076,0.3714025084487074,-0.3264900671789613,-0.6963578808234285,-0.3273751528441557,debt consolidation,Long Term,-0.34975080663858427,1.6850229055814097,0.597776263483305,-0.27307283270128613,0.0,-0.5227808448512328,-0.0621598540488147,0.9388441847430907,0,0,0,1
